start_epoch,end_epoch,start_time,end_time,open,close,low,high,volume
1695666600,1695666840,2023-09-25 18:30:00+00:00,2023-09-25 18:34:00+00:00,26317.05,26330.47,26315.68,26331.95,35.985559
1695666900,1695667140,2023-09-25 18:35:00+00:00,2023-09-25 18:39:00+00:00,26330.47,26323.14,26318.31,26341.83,36.81453
1695667200,1695667440,2023-09-25 18:40:00+00:00,2023-09-25 18:44:00+00:00,26323.14,26350.23,26322.69,26359.49,35.468147
1695667500,1695667740,2023-09-25 18:45:00+00:00,2023-09-25 18:49:00+00:00,26349.64,26375.89,26349.31,26389.61,36.695408
1695667800,1695668040,2023-09-25 18:50:00+00:00,2023-09-25 18:54:00+00:00,26374.03,26337.68,26333.48,26374.03,45.360794
1695668100,1695668340,2023-09-25 18:55:00+00:00,2023-09-25 18:59:00+00:00,26337.69,26330.47,26326.48,26348.56,46.258799
1695668400,1695668640,2023-09-25 19:00:00+00:00,2023-09-25 19:04:00+00:00,26330.47,26292.71,26289.62,26344.81,80.773197
1695668700,1695668940,2023-09-25 19:05:00+00:00,2023-09-25 19:09:00+00:00,26292.71,26285.1,26275.72,26303.05,53.142099
1695669000,1695669240,2023-09-25 19:10:00+00:00,2023-09-25 19:14:00+00:00,26286.96,26285.76,26278.7,26298.37,33.437576
1695669300,1695669540,2023-09-25 19:15:00+00:00,2023-09-25 19:19:00+00:00,26285.26,26286.33,26282.18,26304.59,36.265451
1695669600,1695669840,2023-09-25 19:20:00+00:00,2023-09-25 19:24:00+00:00,26286.18,26289.92,26278.22,26301.12,56.252361
1695669900,1695670140,2023-09-25 19:25:00+00:00,2023-09-25 19:29:00+00:00,26289.94,26286.87,26275.34,26293.78,43.404181
1695670200,1695670440,2023-09-25 19:30:00+00:00,2023-09-25 19:34:00+00:00,26285.83,26271.63,26264.25,26287.33,47.168181
1695670500,1695670740,2023-09-25 19:35:00+00:00,2023-09-25 19:39:00+00:00,26272.01,26295.69,26267.47,26298.01,28.692171
1695670800,1695671040,2023-09-25 19:40:00+00:00,2023-09-25 19:44:00+00:00,26295.7,26294.5,26288.84,26302.65,32.044405
1695671100,1695671340,2023-09-25 19:45:00+00:00,2023-09-25 19:49:00+00:00,26294.5,26316.01,26294.5,26330.34,57.88749
1695671400,1695671640,2023-09-25 19:50:00+00:00,2023-09-25 19:54:00+00:00,26315.54,26326.87,26313.61,26346.52,31.108336
1695671700,1695671940,2023-09-25 19:55:00+00:00,2023-09-25 19:59:00+00:00,26326.88,26330.57,26319.46,26354.02,49.828264
1695672000,1695672240,2023-09-25 20:00:00+00:00,2023-09-25 20:04:00+00:00,26330.78,26416.21,26330.78,26421.94,94.094652
1695672300,1695672540,2023-09-25 20:05:00+00:00,2023-09-25 20:09:00+00:00,26414.74,26378.43,26367.57,26423.22,101.018139
1695672600,1695672840,2023-09-25 20:10:00+00:00,2023-09-25 20:14:00+00:00,26379.36,26406.84,26379.36,26418.45,70.968047
1695672900,1695673140,2023-09-25 20:15:00+00:00,2023-09-25 20:19:00+00:00,26406.81,26395.18,26374.19,26444.95,63.761433
1695673200,1695673440,2023-09-25 20:20:00+00:00,2023-09-25 20:24:00+00:00,26396.58,26367.59,26363.29,26396.93,43.795069
1695673500,1695673740,2023-09-25 20:25:00+00:00,2023-09-25 20:29:00+00:00,26367.59,26351.82,26347.9,26374.64,11.811044
1695673800,1695674040,2023-09-25 20:30:00+00:00,2023-09-25 20:34:00+00:00,26351.82,26357.37,26339.63,26360.97,13.685354
1695674100,1695674340,2023-09-25 20:35:00+00:00,2023-09-25 20:39:00+00:00,26357.36,26332.44,26327.34,26357.36,18.795598
1695674400,1695674640,2023-09-25 20:40:00+00:00,2023-09-25 20:44:00+00:00,26330.8,26333.76,26330.79,26349.84,14.095103
1695674700,1695674940,2023-09-25 20:45:00+00:00,2023-09-25 20:49:00+00:00,26333.76,26333.01,26324.48,26341.05,19.423516
1695675000,1695675240,2023-09-25 20:50:00+00:00,2023-09-25 20:54:00+00:00,26332.25,26312.81,26312.81,26341.57,23.956109
1695675300,1695675540,2023-09-25 20:55:00+00:00,2023-09-25 20:59:00+00:00,26312.15,26287.05,26276.14,26317.9,44.586352
1695675600,1695675840,2023-09-25 21:00:00+00:00,2023-09-25 21:04:00+00:00,26285.65,26306.53,26282.72,26310.51,18.542447
1695675900,1695676140,2023-09-25 21:05:00+00:00,2023-09-25 21:09:00+00:00,26306.54,26290.4,26289.02,26309.65,21.937157
1695676200,1695676440,2023-09-25 21:10:00+00:00,2023-09-25 21:14:00+00:00,26290.41,26291.18,26269.91,26296.04,19.569934
1695676500,1695676740,2023-09-25 21:15:00+00:00,2023-09-25 21:19:00+00:00,26295.52,26281.3,26279.78,26307.18,14.158075
1695676800,1695677040,2023-09-25 21:20:00+00:00,2023-09-25 21:24:00+00:00,26281.29,26276.11,26271.2,26293.28,27.699336
1695677100,1695677340,2023-09-25 21:25:00+00:00,2023-09-25 21:29:00+00:00,26275.92,26298.94,26270.71,26300.0,25.313507
1695677400,1695677640,2023-09-25 21:30:00+00:00,2023-09-25 21:34:00+00:00,26298.95,26266.8,26265.93,26300.0,12.164445
1695677700,1695677940,2023-09-25 21:35:00+00:00,2023-09-25 21:39:00+00:00,26266.79,26279.87,26266.79,26282.88,11.212898
1695678000,1695678240,2023-09-25 21:40:00+00:00,2023-09-25 21:44:00+00:00,26279.87,26269.54,26265.9,26285.24,24.681232
1695678300,1695678540,2023-09-25 21:45:00+00:00,2023-09-25 21:49:00+00:00,26269.55,26265.65,26265.65,26270.0,14.252651
1695678600,1695678840,2023-09-25 21:50:00+00:00,2023-09-25 21:54:00+00:00,26265.65,26266.76,26258.21,26267.52,13.27342
1695678900,1695679140,2023-09-25 21:55:00+00:00,2023-09-25 21:59:00+00:00,26266.76,26276.8,26266.75,26277.4,19.727453
1695679200,1695679440,2023-09-25 22:00:00+00:00,2023-09-25 22:04:00+00:00,26276.79,26275.71,26272.4,26279.44,25.860882
1695679500,1695679740,2023-09-25 22:05:00+00:00,2023-09-25 22:09:00+00:00,26275.7,26266.35,26265.38,26275.7,7.104791
1695679800,1695680040,2023-09-25 22:10:00+00:00,2023-09-25 22:14:00+00:00,26266.35,26272.6,26265.21,26274.31,10.672112
1695680100,1695680340,2023-09-25 22:15:00+00:00,2023-09-25 22:19:00+00:00,26272.6,26284.72,26271.5,26284.72,13.921722
1695680400,1695680640,2023-09-25 22:20:00+00:00,2023-09-25 22:24:00+00:00,26284.71,26284.81,26281.05,26288.23,14.869421
1695680700,1695680940,2023-09-25 22:25:00+00:00,2023-09-25 22:29:00+00:00,26284.8,26278.73,26277.54,26284.81,5.903297
1695681000,1695681240,2023-09-25 22:30:00+00:00,2023-09-25 22:34:00+00:00,26278.02,26271.36,26268.78,26279.1,14.295285
1695681300,1695681540,2023-09-25 22:35:00+00:00,2023-09-25 22:39:00+00:00,26271.36,26273.19,26271.11,26275.03,6.122579
1695681600,1695681840,2023-09-25 22:40:00+00:00,2023-09-25 22:44:00+00:00,26273.19,26269.01,26267.27,26275.31,7.973368
1695681900,1695682140,2023-09-25 22:45:00+00:00,2023-09-25 22:49:00+00:00,26269.01,26284.83,26265.0,26285.03,17.623811
1695682200,1695682440,2023-09-25 22:50:00+00:00,2023-09-25 22:54:00+00:00,26284.82,26282.74,26281.83,26289.76,9.573674
1695682500,1695682740,2023-09-25 22:55:00+00:00,2023-09-25 22:59:00+00:00,26282.74,26275.33,26275.33,26283.12,17.725713
